"fpr","tpr","fpr2","fpr_ci","tpr2","tpr_ci","u","l"
0,0,0.00253122654319426,0.00253122654319426,0.00253122654319426,0.00253122654319426,0.022377096584634,0
0.00115222122647548,0,0.00367761470376557,0.00349341625589655,0.00253122654319426,0.00253122654319426,0.0258410172287587,0
0.00128024580719498,0,0.00380499116605127,0.00358430271544721,0.00253122654319426,0.00253122654319426,0.0260987401089049,0
0.00153629496863398,0.000128024580719498,0.00405974409062267,0.00375942392711472,0.00265860300547996,0.00265553433842784,0.0266843371851208,0
0.00192036871079247,0.000640122903597491,0.00444187347747978,0.00400762939902941,0.00316810885462276,0.00310310018534653,0.0273392289708173,0
0.00204839329151197,0.00140827038791448,0.00456924993976548,0.00408697584511652,0.00393236762833697,0.00367291841250193,0.0274365010187734,0
0.00230444245295097,0.00320061451798745,0.00482400286433688,0.00424115933979951,0.00571563810033679,0.0047409329285473,0.0276310451146857,0
0.00281654077582896,0.00576110613237742,0.00533350871347968,0.00453360487898718,0.00826316734605081,0.00593781233107608,0.0280775111279046,4.33680868994202e-19
0.00307258993726796,0.00780949942388939,0.00558826163805109,0.00467286345456202,0.010301190742622,0.00674054892251435,0.0283478776566894,4.33680868994202e-19
0.00358468826014595,0.00857764690820638,0.00609776748719389,0.00493941604611249,0.0110654495163362,0.00701716621572203,0.0316503422299487,4.33680868994202e-19
0.00409678658302394,0.00921776981180387,0.00660727333633669,0.00519204845192551,0.0117023318277647,0.00723929780946515,0.0324689682242133,4.33680868994202e-19
0.00435283574446294,0.0102419664575599,0.0068620262609081,0.00531376933936895,0.0127213435260503,0.0075806163846194,0.0329336522819251,4.33680868994202e-19
0.00460888490590193,0.0106260401997183,0.0071167791854795,0.00543270297518897,0.0131034729129075,0.00770453680978945,0.0334416192996936,4.33680868994202e-19
0.00473690948662143,0.0108820893611573,0.0072441556477652,0.0054911813359087,0.0133582258374789,0.00778600177828744,0.0336956028085779,4.33680868994202e-19
0.00486493406734093,0.0110101139418768,0.0073715321100509,0.00554902858174029,0.0134856022997646,0.00782640045905158,0.0339903346348514,4.33680868994202e-19
0.00576110613237742,0.0116502368454743,0.00826316734605081,0.00593781233107608,0.0141224846111931,0.00802518970269137,0.0370229103774762,4.66983648239104e-05
0.00627320445525541,0.0119062860069133,0.00877267319519361,0.00614865221370563,0.0143772375357645,0.00810326873805963,0.0382576331629951,0.000463123185330631
0.0067853027781334,0.0129304826526693,0.00928217904433642,0.00635229022086299,0.0153962492340501,0.00840794491815207,0.0410866172815694,0.00134020583111865
0.0071693765202919,0.0135706055562668,0.00966430843119352,0.00650070055056352,0.0160331315454786,0.00859257121648894,0.0427940876803527,0.00198378972403952
0.00768147484316989,0.0142107284598643,0.0101738142803363,0.00669329153490268,0.0166700138569071,0.00877307783634268,0.0437028309611547,0.00328690896126747
0.00819357316604788,0.0147228267827423,0.0106833201294791,0.00688030186352599,0.0171795197060499,0.00891468532428402,0.0447299887229652,0.0038259308783079
0.00896172065036487,0.0156189988477788,0.0114475789031933,0.00715130782964234,0.0180711549420498,0.00915688359559525,0.0467715206000828,0.00427161781123424
0.0102419664575599,0.0161310971706568,0.0127213435260503,0.0075806163846194,0.0185806607911926,0.0092922533353775,0.0504944335057276,0.00555917679127136
0.0111381385225963,0.0166431954935348,0.0136129787620503,0.00786658118176657,0.0190901666403354,0.00942553898476491,0.0564653561196795,0.00589611144613608
0.0112661631033158,0.0188196133657662,0.013740355224336,0.00790654726939253,0.0212555664991923,0.00997067042382483,0.0570305786979553,0.00593969307509185
0.0125464089105108,0.0199718345922417,0.015014119847193,0.00829507751667388,0.0224019546597636,0.010246593453757,0.0606284782267638,0.00636691829531095
0.0134425809755473,0.0209960312379977,0.0159057550831929,0.00855598397952077,0.0234209663580492,0.0104852293937012,0.0621290590320682,0.00721956059817993
0.0139546792984253,0.0221482524644732,0.0164152609323357,0.00870135301018694,0.0245673545186206,0.0107467754375163,0.0639262911825868,0.00760322864134601
0.0144667776213033,0.0233004736909487,0.0169247667814785,0.00884418367046382,0.0257137426791919,0.0110014978641496,0.0652996271881377,0.00792739242008816
0.0147228267827423,0.0235565228523877,0.0171795197060499,0.00891468532428402,0.0259684956037633,0.011057223869481,0.0659044011895677,0.00806195237210778
0.0153629496863398,0.0244526949174241,0.0178164020174784,0.00908838814587638,0.0268601308397632,0.0112498601897974,0.0667445715998498,0.00842340704971428
0.0160030725899373,0.0257329407246191,0.0184532843289069,0.0092586098307222,0.0281338954626202,0.0115188589802117,0.0675972063819962,0.00882293279350203
0.0161310971706568,0.0270131865318141,0.0185806607911926,0.0092922533353775,0.0294076600854772,0.0117810168964896,0.0677790838898643,0.00890283794225958
0.0162591217513763,0.0281654077582896,0.0187080372534783,0.00932576661674825,0.0305540482460485,0.0120114805258604,0.0679609613977323,0.00893824985287424
0.0167712200742543,0.0284214569197286,0.0192175431026211,0.00945854511298008,0.0308088011706199,0.0120620214103193,0.0686732740551385,0.0090501795917579
0.0177954167200102,0.0297017027269236,0.0202365548009067,0.00971825373714509,0.0320825657934769,0.0123112117315239,0.069877006360621,0.00927403906952523
0.0186915887850467,0.0303418256305211,0.0211281900369066,0.00993949797327022,0.0327194481049054,0.0124336852770457,0.0717629327319418,0.00955237183623894
0.0186915887850467,0.0308539239533991,0.0211281900369066,0.00993949797327022,0.0332289539540482,0.0125306836925842,0.0717629327319418,0.00955237183623894
0.0189476379464857,0.031622071437716,0.021382942961478,0.0100017374655787,0.0339932127277624,0.0126745941494811,0.0722985699641446,0.0096337604176526
0.0197157854308027,0.032390218922033,0.0221472017351922,0.010185979913485,0.0347574715014766,0.0128166569721644,0.0735934187107985,0.0115468791040122
0.0202278837536807,0.033414415567789,0.022656707584335,0.0103068184991764,0.0357764831997623,0.0130033045247162,0.07435757682517,0.0118136831972587
0.0208680066572782,0.0353347842785815,0.0232935898957635,0.0104557253966319,0.0376871301340478,0.0133451679734365,0.0754920564171344,0.0121471883138167
0.0213801049801562,0.0373831775700935,0.0238030957449063,0.0105732005743021,0.039725153530619,0.0136989286417318,0.076549138018443,0.0124897754176859
0.0218922033030342,0.0400716937652029,0.0243126015940492,0.0106892612204029,0.0424000592386187,0.0141475569937434,0.0774863280110836,0.0128347573075403
0.0224043016259122,0.0414799641531174,0.024822107443192,0.0108039529215252,0.0438012003237614,0.0143759562041715,0.0784199309317827,0.0134226530614924
0.0231724491102292,0.0430162591217514,0.0255863662169062,0.0109735174564641,0.0453297178711898,0.0146202711772587,0.0801788632594368,0.0144626740741928
0.0240686211752657,0.0440404557675074,0.0264780014529061,0.0111677530089488,0.0463487295694754,0.0147804576665545,0.0812999607599677,0.015242234235681
0.0249647932403021,0.0450646524132633,0.027369636688906,0.0113583114404031,0.0473677412677611,0.0149385729346811,0.0831034032109035,0.0161889592803772
0.0254768915631801,0.0464729228011778,0.0278791425380488,0.0114656217233665,0.0487688823529038,0.0151527184689516,0.0848544435011725,0.0176621007311161
0.0263730636282166,0.0481372423505313,0.0287707777740487,0.011650763903561,0.0504247763626179,0.0154011251710772,0.0864327179492172,0.0188226497425921
0.0279093585968506,0.0495455127384458,0.0302992953214771,0.0119606984705316,0.0518259174477606,0.0156075296940982,0.0886781391119949,0.019930586957852
0.0289335552426066,0.0505697093842018,0.0313183070197627,0.0121623916785295,0.0528449291460462,0.0157555456199163,0.0897437814615967,0.0211023542396152
0.0304698502112406,0.0518499551913967,0.0328468245671911,0.0124580156241861,0.0541186937689032,0.0159381664930966,0.0934014585558648,0.0226190753744223
0.0312379976955575,0.0531302009985917,0.0336110833409053,0.0126028738121163,0.0553924583917602,0.0161182062753713,0.0954539063329858,0.0240659899275705
0.0320061451798745,0.0542824222250672,0.0343753421146195,0.0127458526350101,0.0565388465523315,0.0162781060557152,0.0981734899246461,0.0260236616036272
0.033670464729228,0.0560747663551402,0.0360312361243336,0.0130494860288416,0.0583221170243313,0.0165229593513034,0.102054714662031,0.0299824456252052
0.034694661374984,0.0576110613237742,0.0370502478226193,0.013232350865662,0.0598506345717598,0.016729211806484,0.103611714921218,0.0310972802165067
0.036230956343618,0.0596594546152861,0.0385787653700477,0.0135012714936998,0.061888657968331,0.0169992352455384,0.1049475547266,0.0323104918810253
0.0371271284086545,0.0613237741646396,0.0394704006060476,0.0136552944040283,0.0635445519780451,0.0172146070559284,0.105808978033747,0.0337803868308512
0.0384073742158494,0.0620919216489566,0.0407441652289046,0.0138718551106509,0.0643088107517593,0.0173128340246637,0.108246122300729,0.035233311345055
0.0390474971194469,0.0635001920368711,0.0413810475403331,0.0139786559460665,0.065709951836902,0.0174910428966604,0.109201655807909,0.0356471957085762
0.0399436691844834,0.065804634489822,0.042272682776333,0.0141265752545463,0.0680027281580446,0.0177775927411979,0.110902069270288,0.0362274415812062
0.0410958904109589,0.0667008065548585,0.0434190709369043,0.0143140961530821,0.0688943633940445,0.0178873853318057,0.11293766968417,0.0370454109662104
0.0419920624759954,0.068109076942773,0.0443107061729042,0.014457944622805,0.0702955044791873,0.0180581153520912,0.114951833801672,0.0375858677470859
0.0434003328639099,0.06887722442709,0.0457118472580469,0.0146805881165628,0.0710597632529015,0.0181503319788875,0.116673138495595,0.038670182356385
0.0440404557675074,0.0697733964921265,0.0463487295694754,0.0147804576665545,0.0719513984889014,0.0182571236176255,0.117056811531561,0.0394207974351719
0.0441684803482269,0.0713096914607605,0.0464761060317611,0.0148003339752703,0.0734799160363298,0.0184382456704884,0.117252897475559,0.0395593007340091
0.0450646524132633,0.0720778389450775,0.0473677412677611,0.0149385729346811,0.074244174810044,0.0185279021416269,0.118649148906087,0.0404543031881058
0.0459608244782998,0.0731020355908334,0.048259376503761,0.0150752760000199,0.0752631865083296,0.0186465256127036,0.12081409244567,0.0411543224680986
0.0464729228011778,0.0745103059787479,0.0487688823529038,0.0151527184689516,0.0766643275934723,0.0188079526517264,0.121433807154093,0.0415543334852374
0.0473690948662143,0.0769427730124184,0.0496605175889037,0.0152870909160696,0.0790844803769006,0.0190823322315556,0.122151553063303,0.0424370295699451
0.0477531686083728,0.0779669696581744,0.0500426469757608,0.015344238189007,0.0801034920751862,0.0191962227948823,0.122457589928234,0.0428574357715843
0.0487773652541288,0.0795032646268083,0.0510616586740464,0.0154953661640354,0.0816320096226147,0.019365291262352,0.123267376873604,0.0438877234038936
0.0498015618998848,0.0812956087568813,0.052080670372332,0.0156446966244102,0.0834152800946145,0.0195599228289912,0.123978506010814,0.0448902954584785
0.0510818077070798,0.0823198054026373,0.053354434995189,0.0158289093892859,0.0844342917929001,0.019669906896915,0.125538591042764,0.0464321696526116
0.0519779797721162,0.0828319037255153,0.0542460702311889,0.0159562851689966,0.0849437976420429,0.019724568507836,0.126368719306336,0.0468306446794187
0.0535142747407502,0.0839841249519908,0.0557745877786173,0.0161717278174365,0.0860901858026142,0.0198467633690535,0.128146229860552,0.0490195902091512
0.0545384713865062,0.0857764690820638,0.0567935994769029,0.0163133708329661,0.087873456274614,0.0200346995908347,0.129952448628289,0.0504562703336102
0.0554346434515427,0.0866726411471002,0.0576852347129028,0.0164360435041838,0.0887650915106139,0.0201277082112942,0.131278878085713,0.0509788835109326
0.0562027909358597,0.0880809115350147,0.0584494934866171,0.0165402727403542,0.0901662325957566,0.0202725993652975,0.131785018055285,0.0518581512092353
0.0573550121623352,0.0892331327614902,0.0595958816471884,0.0166950627964269,0.091312620756328,0.0203900164987235,0.13323280610364,0.0525797584318971
0.0583792088080912,0.0911535014722827,0.060614893345474,0.0168311254137477,0.0932232676906135,0.0205835014674418,0.134907061036922,0.0531464102668543
0.0592753808731276,0.0926897964409167,0.0615065285814739,0.0169490285183812,0.0947517852380419,0.0207363447285913,0.136079502655467,0.0551923861355994
0.0599155037767251,0.0934579439252336,0.0621434108929024,0.0170325999442342,0.0955160440117561,0.020812131240716,0.136809166434389,0.0556095655111716
0.0613237741646396,0.0940980668288311,0.0635445519780451,0.0172146070559284,0.0961529263231846,0.0208749677361539,0.138660477848264,0.0570599969075124
0.0624759953911151,0.0955063372167456,0.0646909401386164,0.0173616749168225,0.0975540674083273,0.0210122008592607,0.140688857797227,0.05946535674329
0.0633721674561516,0.0970426321853796,0.0655825753746163,0.0174749408092309,0.0990825849557557,0.0211603563317254,0.142940800243892,0.0611346189564174
0.0636282166175906,0.0978107796696966,0.0658373282991877,0.0175071254587794,0.0998468437294699,0.0212338364811882,0.143586493162674,0.061430586725756
0.0654205607476635,0.0989630008961721,0.0676205987711875,0.0177302608075913,0.100993231890041,0.0213433213023823,0.146996540057054,0.0637128999572671
0.066828831135578,0.0998591729612086,0.0690217398563302,0.0179029965780441,0.101884867126041,0.0214278736696575,0.150713379496851,0.064663626830386
0.0677250032006145,0.100243246703367,0.0699133750923302,0.0180117681154944,0.102266996512898,0.021463950744116,0.152986505484105,0.0650902403146936
0.06887722442709,0.101523492510562,0.0710597632529015,0.0181503319788875,0.103540761135755,0.0215835235276426,0.155993447317443,0.0657227677927413
0.070413519395724,0.102675713737038,0.0725882808003299,0.0183328874104826,0.104687149296327,0.0216902500365449,0.158790558221788,0.0671258115417423
0.071693765202919,0.103571885802074,0.0738620454231869,0.0184831483677103,0.105578784532326,0.0217726855277529,0.160844573517845,0.0684332734749202
0.0727179618486749,0.105236205351427,0.0748810571214725,0.0186021637418848,0.107234678542041,0.0219244682138668,0.162061664249114,0.0697363877593154
0.0742542568173089,0.10715657406222,0.0764095746689009,0.0187787450623722,0.109145325476326,0.022097522144534,0.164583027593121,0.0710989628763312
0.0759185763666624,0.108052746127256,0.078065468678615,0.0189674792778564,0.110036960712326,0.0221775319051617,0.168264112052948,0.0734838761409904
0.0770707975931379,0.109973114838049,0.0792118568391863,0.0190966208281756,0.111947607646612,0.0223474073115841,0.171524111893003,0.0747169104471501
0.0779669696581744,0.110869286903085,0.0801034920751862,0.0191962227948823,0.112839242882611,0.0224259586880004,0.172429128359624,0.0750402152885024
0.0791191908846499,0.11214953271028,0.0812498802357576,0.0193232205038493,0.114113007505468,0.0225373886695684,0.174779722444484,0.075757469620867
0.0803994366918448,0.112917680194597,0.0825236448586146,0.0194629542611737,0.114877266279183,0.0226038076823435,0.176617425708461,0.0771888870947706
0.0812956087568813,0.11471002432467,0.0834152800946145,0.0195599228289912,0.116660536751182,0.0227575237000387,0.177878782066435,0.078649610045295
0.0823198054026373,0.115990270131865,0.0844342917929001,0.019669906896915,0.117934301374039,0.0228662549820727,0.180602019,0.0791762316399181
0.0830879528869543,0.117654589681219,0.0851985505666143,0.0197518175088629,0.119590195383754,0.0230063009734676,0.182578838659961,0.0795711978358853
0.0844962232748688,0.120599155037767,0.086599691651757,0.0199007235042035,0.122519854016325,0.0232505385051736,0.186896408440212,0.0802903107361402
0.0857764690820638,0.122007425425682,0.087873456274614,0.0200346995908347,0.123920995101467,0.0233657846460083,0.1899632935514,0.0807851666587712
0.0869286903085392,0.124823966201511,0.0890198444351853,0.0201541664009732,0.126723277271753,0.0235933181188161,0.191829846481404,0.0817863472458495
0.0880809115350147,0.127256433235181,0.0901662325957566,0.0202725993652975,0.129143430055181,0.0237867211577203,0.193999144942796,0.08253819433131
0.0891051081807707,0.129688900268852,0.0911852442940422,0.0203770197677405,0.13156358283861,0.0239773214158844,0.195271872121427,0.0831469599764876
0.0906414031494047,0.131993342721803,0.0927137618414707,0.02053217221315,0.133856359159752,0.0241553648298066,0.198408474381479,0.0842932292247593
0.0919216489565997,0.134041736013315,0.0939875264643277,0.0206601363660256,0.135894382556323,0.0243116074777055,0.201329151029333,0.0858241265006727
0.0938420176673921,0.135962104724107,0.0958981733986132,0.0208498677413982,0.137805029490609,0.0244563936454861,0.20470206412327,0.0873601347340385
0.0951222634745871,0.13775444885418,0.0971719380214702,0.0209749099208912,0.139588299962609,0.0245900767789143,0.206449414232418,0.0880491146653139
0.0964025092817821,0.139802842145692,0.0984457026443272,0.0210988197901815,0.14162632335918,0.0247411722607075,0.20904735916002,0.089712762104902
0.0975547305082576,0.142363333760082,0.0995920908048985,0.02120938695347,0.144173852604894,0.0249275615787314,0.21210817286559,0.0906801621971566
0.0980668288311356,0.144283702470874,0.100101596654041,0.0212582423553169,0.146084499539179,0.0250655795053611,0.213811596729329,0.0911452343426585
0.0998591729612086,0.145819997439508,0.101884867126041,0.0214278736696575,0.147613017086608,0.0251749178320669,0.216986430137817,0.092223233827436
0.100883369606965,0.14799641531174,0.102903878824327,0.0215238681138614,0.149778416945465,0.0253282024318392,0.218105002492352,0.0937854467387036
0.10203559083344,0.149276661118935,0.104050266984898,0.0216310607071273,0.151052181568322,0.0254174995662973,0.219464493621971,0.0950123931856073
0.103315836640635,0.150812956087569,0.105324031607755,0.0217491833922238,0.15258069911575,0.0255238168110365,0.221200285596336,0.0972312579302959
0.103955959544232,0.152477275636922,0.105960913919184,0.021807862849387,0.154236593125464,0.0256379730670132,0.22188156230771,0.0983346419625697
0.105236205351427,0.155293816412751,0.107234678542041,0.0219244682138668,0.15703887529575,0.0258287807379448,0.22381736998688,0.0999400253724111
0.105876328255025,0.156958135962105,0.107871560853469,0.02198239811838,0.158694769305464,0.0259401470256073,0.225275192785652,0.100521782892717
0.106772500320061,0.159390602995775,0.108763196089469,0.0220630873001923,0.161114922088892,0.0261010969383008,0.228300655125288,0.102294362059732
0.108180770707976,0.162207143771604,0.110164337174612,0.0221889234375613,0.163917204259178,0.0262848123837233,0.230582465168353,0.104873453847752
0.109332991934451,0.163743438740238,0.111310725335183,0.0222910186080937,0.165445721806606,0.0263838433335174,0.233240667672115,0.107087060088948
0.110357188580207,0.165535782870311,0.112329737033469,0.0223811280771798,0.167228992278606,0.0264983446750085,0.234931386866409,0.108550227256606
0.11214953271028,0.167456151581104,0.114113007505468,0.0225373886695684,0.169139639212891,0.0266198036499745,0.236775746706753,0.11086501561262
0.113301753936756,0.169760594034055,0.11525939566604,0.0226368948754696,0.171432415534034,0.0267639107697404,0.237810104431695,0.112097080053657
0.114325950582512,0.171808987325567,0.116278407364325,0.022724732027624,0.173470438930605,0.0268905226476879,0.239554910400442,0.112953798469734
0.115990270131865,0.175009601843554,0.117934301374039,0.0228662549820727,0.176654850487748,0.0270856069297972,0.242510286897972,0.11474757089392
0.117782614261938,0.176801945973627,0.119717571846039,0.023017013341011,0.178438120959748,0.0271934140670409,0.245657398365016,0.117210217445121
0.119062860069133,0.178722314684419,0.120991336468896,0.0231236677166852,0.180348767894033,0.0273077919133245,0.248366041698658,0.119849035319469
0.120599155037767,0.181922929202407,0.122519854016325,0.0232505385051736,0.183533179451176,0.0274958632357914,0.251518242837967,0.121861906201954
0.121879400844962,0.185635642043272,0.123793618639182,0.0233553488969299,0.187227096857461,0.0277100943546426,0.253955499851261,0.123305880704128
0.123543720394316,0.187684035334784,0.125449512648896,0.0234903778993481,0.189265120254032,0.0278265168381976,0.258455166673828,0.12541564754328
0.125464089105108,0.189476379464857,0.127360159583181,0.0236444892359488,0.191048390726032,0.0279273676285542,0.262947288783021,0.127692905325429
0.126872359493023,0.19126872359493,0.128761300668324,0.0237563719150081,0.192831661198032,0.0280272782196436,0.265651539068953,0.13046283668986
0.128792728203815,0.193061067725003,0.13067194760261,0.0239074220904927,0.194614931670032,0.0281262586308448,0.26941426106235,0.134655224824633
0.13007297401101,0.195621559339393,0.131945712225467,0.0240071643866408,0.197162460915746,0.0282660649939732,0.271382740397369,0.136933499561628
0.130841121495327,0.198182050953783,0.132709970999181,0.0240666466947212,0.19970999016146,0.0284040206993881,0.272647792319288,0.138040817606708
0.132249391883242,0.200102419664576,0.134111112084324,0.0241749981926185,0.201620637095745,0.0285062891610717,0.276348605590474,0.139828267083143
0.133273588528998,0.201894763794649,0.135130123782609,0.0242532365555333,0.203403907567745,0.0286008238618799,0.278281929720572,0.141117407362946
0.134041736013315,0.203815132505441,0.135894382556323,0.0243116074777055,0.20531455450203,0.0287011399171309,0.279029914211513,0.141822424478083
0.135706055562668,0.205607476635514,0.137550276566037,0.0244371823043243,0.20709782497403,0.0287938709050968,0.280804056579161,0.144071769124139
0.138010498015619,0.207399820765587,0.13984305288718,0.0246090614132065,0.20888109544603,0.0288857440493231,0.284799575611866,0.147976796567249
0.139034694661375,0.208936115734221,0.140862064585466,0.0246847201689746,0.210409612993459,0.0289638158750096,0.286427690192121,0.149622528587325
0.140570989630009,0.211368582767891,0.142390582132894,0.0247973759878949,0.212829765776887,0.0290861651762671,0.288857160682158,0.150946694528536
0.142235309179362,0.213929074382281,0.144046476142608,0.0249183066988049,0.215377295022601,0.0292132982654357,0.290876955589341,0.152951803921077
0.143515554986557,0.215977467673793,0.145320240765465,0.0250105528535481,0.217415318419172,0.0293137966929147,0.293753662709567,0.155222517784679
0.144539751632313,0.218153885546025,0.146339252463751,0.0250838685684419,0.219580718278029,0.0294194130082694,0.29554819178412,0.157473185950106
0.146716169504545,0.22199462296761,0.148504652322608,0.0252382622548993,0.2234020121466,0.0296029095962168,0.298235304939466,0.160971607254583
0.14799641531174,0.224043016259122,0.149778416945465,0.0253282024318392,0.225440035543171,0.0296992879817514,0.301026804220697,0.162121856915362
0.148636538215337,0.226347458712073,0.150415299256893,0.0253729309538986,0.227732811864314,0.0298064936592939,0.302090818384216,0.162640805477403
0.149916784022532,0.228907950326463,0.15168906387975,0.0254619091087546,0.230280341110028,0.0299241123108136,0.303402635980345,0.163882489560991
0.150940980668288,0.231212392779414,0.152708075578036,0.0255326355818321,0.23257311743117,0.0300286349996673,0.305367690105653,0.164959931468031
0.152477275636922,0.233772884393804,0.154236593125464,0.0256379730670132,0.235120646676885,0.0301433055523341,0.308053579637876,0.166208643948972
0.153501472282678,0.235949302266035,0.15525560482375,0.0257077013687807,0.237286046535741,0.0302395750587187,0.309685047887326,0.167674096116085
0.154781718089873,0.237869670976828,0.156529369446607,0.0257943086379985,0.239196693470027,0.0303236115515794,0.311237000579878,0.170582729055912
0.156830111381385,0.240686211752657,0.158567392843178,0.0259316164697067,0.241998975640312,0.0304453419070884,0.314215738842709,0.173547259217354
0.1582383817693,0.244142875432083,0.159968533928321,0.0260251243308863,0.245438140122026,0.0305922912363701,0.315264796002315,0.176090853677206
0.159518627576495,0.246319293304314,0.161242298551178,0.0261095088839183,0.247603539980883,0.0306834476002918,0.316172466052359,0.177596828063795
0.161567020868007,0.248111637434387,0.163280321947749,0.0262433055010166,0.249386810452883,0.0307577322669847,0.319215775711801,0.179191195801644
0.16323134041736,0.25003200614518,0.164936215957463,0.0263509244962797,0.251297457387169,0.0308365421239473,0.321371288743584,0.180636789351659
